0.0,0.122748,0.0,0.0,0.0,0.0,0.0,0.011429,0.0,0.0,0.449746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098,0.0,0.0,0.017567,0.0,0.0,0.0,0.24402,0.0,0.0,0.0,0.146517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333732,0.0,0.0,0.011909,0.0,0.0,0.0,0.0,0.0,0.0,0.020346,0.0,0.0,0.0,0.0,0.162494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27364,0.0,0.0,0.0
0.0,0.122748,0.0,0.0,0.0,0.0,0.0,0.011429,0.0,0.0,0.449746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098,0.0,0.0,0.017567,0.0,0.0,0.0,0.24402,0.0,0.0,0.0,0.146517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333732,0.0,0.0,0.011909,0.0,0.0,0.0,0.0,0.0,0.0,0.020346,0.0,0.0,0.0,0.0,0.162494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27364,0.0,0.0,0.0
0.0,0.122748,0.0,0.0,0.0,0.0,0.0,0.011429,0.0,0.0,0.449746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01098,0.0,0.0,0.017567,0.0,0.0,0.0,0.24402,0.0,0.0,0.0,0.146517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333732,0.0,0.0,0.011909,0.0,0.0,0.0,0.0,0.0,0.0,0.020346,0.0,0.0,0.0,0.0,0.162494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27364,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034598,0.0,0.0,0.252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085637,0.0,0.0,0.070756,0.0,0.0,0.0,0.245013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314896,0.0,0.0,0.241957,0.086495,0.0,0.0,0.0,0.0,0.0,0.0,0.023909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164903,0.0,0.0,0.0,0.0,0.0,0.0,0.094894,0.0,0.157734,0.0,0.0,0.0,0.0,0.028933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130177,0.0,0.0,0.053277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034598,0.0,0.0,0.252138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.085637,0.0,0.0,0.070756,0.0,0.0,0.0,0.245013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314896,0.0,0.0,0.241957,0.086495,0.0,0.0,0.0,0.0,0.0,0.0,0.023909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164903,0.0,0.0,0.0,0.0,0.0,0.0,0.094894,0.0,0.157734,0.0,0.0,0.0,0.0,0.028933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130177,0.0,0.0,0.053277
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031977,0.0,0.187007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071557,0.0,0.25323,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031977,0.0,0.187007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071557,0.0,0.25323,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075288,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031977,0.0,0.187007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.071557,0.0,0.25323,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.205905,0.0,0.109709,0.0,0.140673,0.0,0.0,0.005388,0.219991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001009,0.028925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125415,0.0,0.124234,0.0,0.064622,0.017745,0.0,0.0,0.0,0.0,0.002099,0.0,0.002452,0.0,0.0,0.0,0.0,0.0,0.0,0.08066,0.0,0.170592,0.0,0.004012,0.0,0.0,0.323218,0.0,0.0,0.061672
0.0,0.0,0.005436,0.0,0.0,0.0,0.0,0.096078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281867,0.0,0.161439,0.0,0.0,0.0,0.137542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609,0.0,0.0,0.0,0.205553,0.0,0.0,0.0,0.0,0.0,0.0,0.001714,0.198401,0.0,0.0,0.00662,0.0,0.065795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718,0.0,0.0,0.0,0.0,0.0,0.0,0.136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318,0.0,0.056537,0.0
0.0,0.0,0.005436,0.0,0.0,0.0,0.0,0.096078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281867,0.0,0.161439,0.0,0.0,0.0,0.137542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609,0.0,0.0,0.0,0.205553,0.0,0.0,0.0,0.0,0.0,0.0,0.001714,0.198401,0.0,0.0,0.00662,0.0,0.065795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718,0.0,0.0,0.0,0.0,0.0,0.0,0.136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318,0.0,0.056537,0.0
0.0,0.0,0.005436,0.0,0.0,0.0,0.0,0.096078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281867,0.0,0.161439,0.0,0.0,0.0,0.137542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609,0.0,0.0,0.0,0.205553,0.0,0.0,0.0,0.0,0.0,0.0,0.001714,0.198401,0.0,0.0,0.00662,0.0,0.065795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718,0.0,0.0,0.0,0.0,0.0,0.0,0.136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318,0.0,0.056537,0.0
0.0,0.0,0.005436,0.0,0.0,0.0,0.0,0.096078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281867,0.0,0.161439,0.0,0.0,0.0,0.137542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609,0.0,0.0,0.0,0.205553,0.0,0.0,0.0,0.0,0.0,0.0,0.001714,0.198401,0.0,0.0,0.00662,0.0,0.065795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718,0.0,0.0,0.0,0.0,0.0,0.0,0.136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318,0.0,0.056537,0.0
0.0,0.0,0.005436,0.0,0.0,0.0,0.0,0.096078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281867,0.0,0.161439,0.0,0.0,0.0,0.137542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609,0.0,0.0,0.0,0.205553,0.0,0.0,0.0,0.0,0.0,0.0,0.001714,0.198401,0.0,0.0,0.00662,0.0,0.065795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718,0.0,0.0,0.0,0.0,0.0,0.0,0.136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318,0.0,0.056537,0.0
0.0,0.0,0.005436,0.0,0.0,0.0,0.0,0.096078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281867,0.0,0.161439,0.0,0.0,0.0,0.137542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609,0.0,0.0,0.0,0.205553,0.0,0.0,0.0,0.0,0.0,0.0,0.001714,0.198401,0.0,0.0,0.00662,0.0,0.065795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718,0.0,0.0,0.0,0.0,0.0,0.0,0.136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318,0.0,0.056537,0.0
0.0,0.0,0.005436,0.0,0.0,0.0,0.0,0.096078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281867,0.0,0.161439,0.0,0.0,0.0,0.137542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15609,0.0,0.0,0.0,0.205553,0.0,0.0,0.0,0.0,0.0,0.0,0.001714,0.198401,0.0,0.0,0.00662,0.0,0.065795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017718,0.0,0.0,0.0,0.0,0.0,0.0,0.136003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1318,0.0,0.056537,0.0
