0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.629316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.146818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.747258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065535,0.0,0.0,0.0,0.0,0.0,0.02471,0.134333,0.0,0.053558,0.0,0.0,0.0,0.0,0.0554,0.0,0.260134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322534,0.0,0.0,0.051112,0.0,0.0,0.0,0.0,0.0,0.211013,0.0,0.0,0.0,0.0,0.0,0.0,0.115863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053555,0.0,0.0,0.0,0.200308,0.0,0.0,0.0,0.0,0.0,0.0,0.008224,0.0,0.0,0.0,0.0,0.0,0.0,0.006536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065535,0.0,0.0,0.0,0.0,0.0,0.02471,0.134333,0.0,0.053558,0.0,0.0,0.0,0.0,0.0554,0.0,0.260134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322534,0.0,0.0,0.051112,0.0,0.0,0.0,0.0,0.0,0.211013,0.0,0.0,0.0,0.0,0.0,0.0,0.115863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053555,0.0,0.0,0.0,0.200308,0.0,0.0,0.0,0.0,0.0,0.0,0.008224,0.0,0.0,0.0,0.0,0.0,0.0,0.006536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065535,0.0,0.0,0.0,0.0,0.0,0.02471,0.134333,0.0,0.053558,0.0,0.0,0.0,0.0,0.0554,0.0,0.260134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322534,0.0,0.0,0.051112,0.0,0.0,0.0,0.0,0.0,0.211013,0.0,0.0,0.0,0.0,0.0,0.0,0.115863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053555,0.0,0.0,0.0,0.200308,0.0,0.0,0.0,0.0,0.0,0.0,0.008224,0.0,0.0,0.0,0.0,0.0,0.0,0.006536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.039911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.065535,0.0,0.0,0.0,0.0,0.0,0.02471,0.134333,0.0,0.053558,0.0,0.0,0.0,0.0,0.0554,0.0,0.260134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.322534,0.0,0.0,0.051112,0.0,0.0,0.0,0.0,0.0,0.211013,0.0,0.0,0.0,0.0,0.0,0.0,0.115863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.414431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053555,0.0,0.0,0.0,0.200308,0.0,0.0,0.0,0.0,0.0,0.0,0.008224,0.0,0.0,0.0,0.0,0.0,0.0,0.006536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063787
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270386,0.0,0.0,0.0,0.0,0.07841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19241,0.0,0.0,0.05561,0.0,0.0,0.0,0.0,0.0,0.044994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236149,0.0,0.0,0.0,0.200644,0.0,0.098133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270386,0.0,0.0,0.0,0.0,0.07841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19241,0.0,0.0,0.05561,0.0,0.0,0.0,0.0,0.0,0.044994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236149,0.0,0.0,0.0,0.200644,0.0,0.098133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.155971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.270386,0.0,0.0,0.0,0.0,0.07841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19241,0.0,0.0,0.05561,0.0,0.0,0.0,0.0,0.0,0.044994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236149,0.0,0.0,0.0,0.200644,0.0,0.098133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
0.026059,0.012192,0.023957,0.011444,0.004483,0.006858,0.01727,0.009387,0.006574,0.013382,0.037025,0.008885,0.007501,0.010447,0.026353,0.007618,0.024293,0.004231,0.014444,0.010888,0.010927,0.007639,0.007378,0.004052,0.007318,0.008717,0.026888,0.023646,0.010086,0.011331,0.010139,0.094992,0.025264,0.024347,0.021068,0.008883,0.009654,0.009901,0.008156,0.009385,0.018403,0.017008,0.010397,0.038836,0.018286,0.01606,0.006185,0.013029,0.014424,0.017821,0.009741,0.005967,0.027013,0.040781,0.022259,0.010886,0.016623,0.008827,0.012435,0.0134,0.012181,0.012271,0.034194,0.015145,0.016427,0.013727,0.013622,0.019128,0.049425,0.015454,0.015067,0.006581,0.002484,0.011308,0.023777,0.011587,0.015593,0.017667,0.011119,0.024926,0.016573,0.008571,0.026775,0.013854,0.005946,0.007844,0.007226,0.005972,0.047949,0.009643,0.009751,0.0198,0.014134,0.008497,0.010782,0.0163,0.011747,0.018625,0.011484,0.020995,0.006633,0.03584,0.036971,0.006847,0.01095,0.010884,0.012715,0.023412,0.014557,0.012703,0.007398,0.004271,0.016271,0.021571,0.00831,0.015133,0.009106,0.012058,0.014308
